VNINDEX,20191122,992.73,972.48,987.09,973.87,973.19,977.78,971.03,993.7,191080770
VNINDEX,20191121,999.37,987.89,998.16,987.89,987.89,987.89,987.89,1000.56,167056910
VNINDEX,20191120,1009.21,1000.56,1001.63,1000.56,1000.56,1000.56,1000.56,1009.21,179478180
VNINDEX,20191119,1002.89,1005.18,1001.62,1003.38,1002.97,1008.35,1001.35,1008.35,154701500
VNINDEX,20191118,1010.03,1002.76,1004.68,1002.9,1002.87,1002.91,1002.63,1012.09,162876470
VNINDEX,20191115,1012.93,1009.78,1014.69,1009.55,1005.72,1010.03,1005.1,1015.16,176158570
VNINDEX,20191114,1013.85,1011.38,1015.87,1011.38,1012.16,1012.3,1010.6,1016.71,184762110
VNINDEX,20191113,1019.07,1010.8,1017.46,1011.01,1011.64,1012.77,1010.8,1020.09,177415870
VNINDEX,20191112,1016.97,1016.85,1019.86,1016,1017.93,1018.33,1015.97,1021.84,170437350
VNINDEX,20191111,1023.32,1016.75,1016.39,1016.45,1016.39,1016.75,1016.35,1024.77,162872800
VNINDEX,20191108,1026.98,1021.93,1024.33,1021.6,1021.63,1022.49,1021.11,1027.39,151744130
VNINDEX,20191107,1023.49,1022.81,1025.25,1023.76,1023.81,1024.03,1022.61,1028.45,161092450
VNINDEX,20191106,1023.43,1023.69,1028.54,1024.36,1024.61,1024.91,1023.42,1028.97,176911970
VNINDEX,20191105,1022.77,1022.76,1022.13,1022.42,1022.36,1024.34,1021.63,1026.53,166332450
VNINDEX,20191104,1019,1022.12,1020.16,1020.83,1022.42,1022.43,1015.59,1023.92,200156010
VNINDEX,20191101,998.82,1007.2,1011.37,1014.67,1003.98,1015.59,998.82,1015.88,193271360
VNINDEX,20191031,1000.89,998.8,1000.28,998.79,998.73,998.82,998.58,1004.4,184373210
VNINDEX,20191030,996.83,998.04,1000.78,996.52,999.52,1000.89,994.86,1003.4,153819770
VNINDEX,20191029,997.77,995.87,995.96,995.87,995.87,995.87,995.87,999.88,173286440
VNINDEX,20191028,998.27,996.48,999.47,996.48,996.48,996.48,996.48,999.94,145457420
VNINDEX,20191025,993.91,993.14,996.33,993.35,994.36,996.57,992.91,996.67,132488930
VNINDEX,20191024,988.85,992.28,992.07,992.2,993.11,993.6,987.65,993.6,136545120
VNINDEX,20191023,987.04,987.18,986.89,987.39,986.78,987.79,985.52,989.61,151270950
VNINDEX,20191022,983.52,984.89,987.38,986.64,986.04,987.19,983.52,987.59,197900960
VNINDEX,20191021,983.56,983.56,983.76,983.56,983.56,983.56,983.56,989.2,159518460
VNINDEX,20191018,992,988.92,988.76,989.12,988.74,989.2,988.41,993.03,149632990
VNINDEX,20191017,995.04,989.82,991.66,989.82,989.82,989.82,989.82,995.81,153111060
VNINDEX,20191016,995.75,994.19,996,993.97,993.36,994.46,993.05,997.41,155482090
VNINDEX,20191015,993.55,991.68,991.37,991.46,991.03,993.05,990.74,994.75,128808340
VNINDEX,20191014,994.61,992.91,993.43,992.33,992.7,993.57,991.84,997.25,168632220
VNINDEX,20191011,988.57,990.22,988.8,988.88,991.59,991.84,987.38,991.84,138117300
VNINDEX,20191010,988.81,987.22,987.39,987.37,987.36,987.38,986.93,990.89,133966330
VNINDEX,20191009,987.82,987.07,987.1,987.21,987.21,987.83,986.74,992,141017840
VNINDEX,20191008,983.62,982.55,987.43,984.28,986.09,988.22,981.89,988.51,150507350
VNINDEX,20191007,989.45,983.09,987.14,983.09,983.09,983.09,983.09,990.34,147636100
VNINDEX,20191004,993.69,987.59,992.7,987.59,987.59,987.59,987.59,994.81,150673460
VNINDEX,20191003,985.65,985.58,986.56,987.44,991.84,992.45,983.35,992.45,153492420
VNINDEX,20191002,999.18,990.22,994.19,990.26,990.9,991.19,989.63,1000.93,152337130
VNINDEX,20191001,997.87,997.05,997.76,998.62,998.46,999.59,996.2,999.72,138885870
VNINDEX,20190930,999.92,996.52,998.65,996.54,996.53,996.56,996.51,1004.17,153213290
VNINDEX,20190927,992.26,995.75,992.76,992.94,993.84,997.84,990.75,998.34,146756020
VNINDEX,20190926,988.7,989.67,990.55,989.18,990.39,990.75,986.35,991.66,130618890
VNINDEX,20190925,985.96,984.18,987.42,984.29,984.02,987.3,983.06,989.18,119403710
VNINDEX,20190924,986.33,985.82,986.22,985.34,985.23,988.13,984.94,991.36,117458820
VNINDEX,20190923,991.75,985.75,986.36,985.75,985.75,985.75,985.75,993.98,138429730
VNINDEX,20190920,997.6,990.36,992.22,990.36,990.36,990.36,990.36,998.56,164504810
VNINDEX,20190919,995.49,995.81,994.26,993.89,996.68,997.1,990.55,997.2,137497260
VNINDEX,20190918,995.75,994.53,995.79,993.97,994.13,995.15,993.94,998.4,137241260
VNINDEX,20190917,990.06,995.42,996.53,992.92,995.31,996.74,986.96,996.74,140193280
VNINDEX,20190916,987.07,987.56,986.8,988.03,988.53,989.86,986.72,992.6,135179690
VNINDEX,20190913,976.07,981.78,981.15,984.62,978.95,987.22,975.95,987.22,142334760
VNINDEX,20190912,972.39,969.99,975.75,971.77,976.04,976.07,969.31,976.07,120393640
VNINDEX,20190911,969.59,968.32,972.11,967.59,968.35,969.31,967.14,973.13,93331090
VNINDEX,20190910,974.62,969.81,971.63,970.01,969.94,970.26,968.36,977.44,124074130
VNINDEX,20190909,974.53,973.01,972.84,972.96,972.61,974.12,972.47,975.03,100322360
VNINDEX,20190906,977.83,973.91,975.38,973.87,973.87,974.08,973.87,978.73,103896060
VNINDEX,20190905,979.83,976.79,978.14,976.79,976.79,976.79,976.79,981.67,111115040
VNINDEX,20190904,977.97,975.47,977.04,975.94,976.52,977.63,973.37,979.91,118981750
VNINDEX,20190903,984.06,979,984.48,979.17,979.28,979.36,978.62,985.21,123217580
VNINDEX,20190830,980.25,983.82,984.08,983,983.32,984.06,980.25,984.87,124633770
VNINDEX,20190829,978.17,976.8,974.44,974.21,977.52,978.59,973.34,978.78,117852010
VNINDEX,20190828,977.1,977.24,979.25,977.16,977.19,977.26,977.1,981.35,115919870
VNINDEX,20190827,986.33,976.79,978.94,976.79,976.79,976.79,976.79,988.49,148125050
VNINDEX,20190826,983.8,979.5,982.95,982.77,982.55,982.88,977,984.61,149575020
VNINDEX,20190823,998.21,991.04,995.89,991.56,992.28,992.45,990.83,998.21,117934690
VNINDEX,20190822,996.41,994.32,997.42,993.76,995.47,997.26,993.23,998.67,126469080
VNINDEX,20190821,984.36,983.81,992.36,990.46,986.85,994.38,983.3,995.44,144232700
VNINDEX,20190820,983.94,982.72,982.97,983.34,981.97,984.67,981.75,985.35,118956190
VNINDEX,20190819,984.04,980.68,984.08,979.94,979.64,981.03,979.17,985.48,105430600
VNINDEX,20190816,974.88,976.12,984.38,977.59,979.09,980,974.88,985.61,151279950
VNINDEX,20190815,958.05,957.68,961.23,973.41,974.4,979.38,955.76,979.38,128985080
